audio	sentence	gender	gender_domain	duration
221022-142238_nya_394_elicit_20	pali gulu la anthu ndipo mayi akuika chitetezo m makutu a mwana wake m munda pafupi ndi nsanja yamagetsi 	M	1	9.687
221022-142238_nya_394_elicit_21	anthu awiri ovala malaya oyera agwira njanji m modzi ali pamwamba pomwe wina wayima 	M	1	7.917
221022-142238_nya_394_elicit_22	atsikana awiri akuyenda pafupi ndi malo ochapira magalimoto omwe ali ndi magalimoto awiri ndi amuna awiri kunja kwake 	M	1	9.778
221022-142238_nya_394_elicit_23	bambo wina wovala jekete la buluu woderapo komanso mathalauza abulauni akuima pambali pa mwamuna wina kutsogolo kwa nyumbayo 	M	1	10.98
221022-142238_nya_394_elicit_24	mwamuna wina wovala chisoti chachikasu akuyenda ndi njinga yachikasu pafupi ndi gulu la otsutsa 	M	1	8.099
221022-142238_nya_394_elicit_25	mwamuna wina wovala malaya abuluu atanyamula galasi la vinyo akulankhula ndi mayi wina wachikulire atanyamula galasi la vinyo 	M	1	9.846
221022-142238_nya_394_elicit_26	akazi awiri akudya patebulo ndi nkhunda zambiri mumsewu pafupi ndi iwo 	M	1	5.535
221022-142238_nya_394_elicit_27	galu akumira m madzi 	M	1	2.155
221022-142238_nya_394_elicit_28	bambo wina wapakati akuyang ana mayi wapakati 	M	1	4.129
221022-142238_nya_394_elicit_29	ana atatu kuphatikizapo mnyamata wovala malaya amizere yobiriwira ndi mtsikana wovala malaya apinki amafufuza mulu waukulu wa nkhuni 	M	1	11.071
221022-142238_nya_394_elicit_30	mayi wina watsitsi lalitali labulauni wavala jekete labulauni ndi jeans yabuluu 	M	1	6.397
221022-142238_nya_394_elicit_31	mwamuna wina atakwera pabwalo losambira ndipo wina atagona pabwalo losambira pamafunde opepuka 	M	1	8.167
221022-142238_nya_394_elicit_32	bambo wina wovala jinzi ndi t sheti wagona pansi kumbuyo kwa galimotoyo akukonza china chake 	M	1	8.961
221022-142238_nya_394_elicit_33	bambo wina wovala t sheti waima ndi manja ake ali pa chida chamtundu wina chokhala ndi mabatani ambiri kumbuyo kwake kuli chifunga chabodza 	M	1	14.111
221022-142238_nya_394_elicit_34	munthu wokwera njinga yamapiri akudumpha mumlengalenga 	M	1	4.628
221022-142238_nya_394_elicit_35	azimayi awiri akuyenda ana awo ku paki kumayambiriro kwa nthawi yophukira 	M	1	7.35
221022-142238_nya_394_elicit_36	agalu asanu oyera ndi oyera ndi abulauni amilomo amathamanga pa kapinga wobiriwira waudzu 	M	1	9.438
221022-142238_nya_394_elicit_37	mtsikana wometa tsitsi lalifupi komanso kuboola nsidze amaluma chala chake ndikudutsana manja ake 	M	1	8.961
221022-142238_nya_394_elicit_38	galu wotentha wanyamula kanthu kakang ono m kamwa 	M	1	4.106
221022-142238_nya_394_elicit_39	gulu la anthu laima pakhonde la nyumba pamene galu akuwetedwa ndi mtsikana 	M	1	7.623
221022-142238_nya_394_elicit_40	mwamuna wovala jekete labulauni ndi malaya oyera akuyang ana kumbali yake 	M	1	5.785
221022-142238_nya_394_elicit_41	anyamata atatu amaliseche akusewera mumtsinje ndipo ali ndi matope wina akuimirira 	M	1	6.624
221022-142238_nya_394_elicit_42	anyamata atatu ovala mauta ofananira ndi ma vest akusewera ndi gulu 	M	1	5.83
221022-142238_nya_394_elicit_43	azimayi awiri akukumbatirana moni mmodzi wa iwo atanyamula maluwa ndipo akulonjerana wina ndi mzake mwa kupsopsonana 	M	1	12.16
221022-142238_nya_394_elicit_44	azimayi awiri akumwetulira ovala madiresi opanda msana akuyang ana kutali ndi kamera atembenuza mitu yawo kuyang ana kumbuyo kwawo 	M	1	11.752
221022-142238_nya_394_elicit_45	gulu la anthu layimirira mozungulira tebulo losakaniza mawu 	M	1	5.399
221022-142238_nya_394_elicit_46	munthu akugwira ntchito pa kompyuta ndi zida zina ndi anthu ena atatu kumbuyo akulankhula 	M	1	7.827
221022-142238_nya_394_elicit_47	mtsikana mu sweti ya buluu yokhala ndi chitsanzo choyera akudumphira mulu wa masamba 	M	1	7.532
221022-142238_nya_394_elicit_48	bambo wina wovala malaya abuluu jekete lakuda komanso magalasi akumwetulira ndi manja ake 	M	1	8.008
221022-142238_nya_394_elicit_49	mwamuna wanyamula chipangizo chamagetsi akuyang ana ndi mwamuna wina 	M	1	5.581
221028-152630_nya_394_elicit_0	gulu la atsikana omwe akusewera ma touch tag timu ina yovala za blue pomwe ina yobiriira akuthamanga kukathandiza osewera awiri ovulala 	M	1	13.34
221028-152630_nya_394_elicit_1	mnyamata wovala kabudula wabuluu ndi malaya obiriwira akumenyetsa mpira ndi mleme 	M	1	6.647
221028-152630_nya_394_elicit_2	azimayi awiri akulimbana ndimatope padziwe la ana 	M	1	5.24
221028-152630_nya_394_elicit_3	bambo wina atavala malalanje chikwama chake chili paphewa akukankhira njinga m mphepete mwa msewu 	M	1	9.778
221028-152630_nya_394_elicit_4	woimba akuimba ng oma pamene tsitsi lake likuphimba kumaso ndipo zojambulajambula zimakhala m manja mwake 	M	1	9.642
221028-152630_nya_394_elicit_5	mayi wina akuyendetsa galu wake m njira yolepheretsa anthu ena kukhala kumbuyo kwawo 	M	1	8.167
221028-152630_nya_394_elicit_6	wosewera mpira wachinyamata wakuda atavala yunifolomu yofiirira ali ndi mpira kumutu komanso wosewera mpira wachizungu wovala yunifolomu yoyera kumbuyo kwake 	M	1	12.909
221028-152630_nya_394_elicit_7	mayi wina wazaka zapakati akukonza tsitsi lake pamalo ometa omwe ali ndi makoma a madontho 	M	1	9.12
221028-152630_nya_394_elicit_8	agalu awiri abulauni ofanana mbali ndi mbali atanyamula chinthu choyera mkamwa mwawo onse 	M	1	8.621
221028-152630_nya_394_elicit_9	mwana wosavala nsapato atavala bulawuzi yachikasu komanso siketi yamaluwa yamaluwa atanyamula chidole chobiriwira m kamwa mwake ndi dzanja lake lamanja ataima pa bulangeti pabwalo ndikukakamira ndi dzanja lake lamanzere ku dzanja la munthu wamkulu 	M	1	24.797
221028-152630_nya_394_elicit_10	kamtsikana kakang ono katakhala panja pa bulangeti la mtundu wa paisley atavala malaya achikasu thalauza lamaluwa logwirizana ndi maluwa komanso atanyamula chipewa choyera 	M	1	14.338
221028-152630_nya_394_elicit_11	agalu awiriwa ali panja wina ali pansi ndipo wina akudumpha mumlengalenga kuti atenge mpira 	M	1	8.167
221028-152630_nya_394_elicit_12	mnyamata akuyenda m nyanja yobiriwira monyezimira pamene ena akungoyang ana pansi 	M	1	8.099
221028-152630_nya_394_elicit_13	mwamuna wovala malaya obiriwira akudumphira panjinga yake panjira 	M	1	6.034
221028-152630_nya_394_elicit_14	mwamuna wovala magalasi ndipo wanyamula kapu ya tiyi m dzanja lake lamanzere akuluma chakudya chimene wagwira m dzanja lake lamanja 	M	1	12.16
221028-152630_nya_394_elicit_15	mnyamata akukwera pa skateboard pa mwala wodutsa masitepe akunja 	M	1	5.694
221028-152630_nya_394_elicit_16	mnyamata wovala malaya obiriwira waima pafupi ndi mtengo ndi chingwe 	M	1	5.376
221028-152630_nya_394_elicit_17	mnyamata wamangidwa pampando wagalimoto akupanga nkhope yopusa 	M	1	6.783
221028-152630_nya_394_elicit_18	mzere wa akazi ovala mikanjo yamitundumitundu ataima pabwalo lozungulira 	M	1	6.375
221028-152630_nya_394_elicit_19	mwamuna wodzilemba mphini wakuda akusewera gitala loyera ndikuyimba 	M	1	7.804
221028-152630_nya_394_elicit_20	atsikana awiri akumenyana yunifolomu ya karati 	M	1	4.333
221028-152630_nya_394_elicit_21	bambo ali yekhayekha akuyenda pansi pamasitepe ataliatali m malo opangira mafakitale 	M	1	10.64
221028-152630_nya_394_elicit_22	mpikisano wothamanga panjinga akudumpha kuchokera paphiri ndi wothamanga wina yemwe sali patali 	M	1	8.235
221028-152630_nya_394_elicit_23	bambo wina wovala malaya oyera akuwerama kutsogolo kwa makina oimika matikiti akuyesera kuti achotse chosinthira chake pakhoma la ndalama 	M	1	13.68
221028-152630_nya_394_elicit_24	gulu la abwenzi akusewera makadi ndikuyesera kunamiza wina ndi mnzake kuti alakwitse kwambiri 	M	1	9.528
221028-152630_nya_394_elicit_25	galu wa phulusa akuyenda kutsogolo m chipale chofewa 	M	1	5.603
221028-152630_nya_394_elicit_26	mtsikana mnyamata ndi mkazi onse amaima pafupi ndi tchire akuyang ana chinachake 	M	1	7.623
221028-152630_nya_394_elicit_27	mnyamata ndi mtsikana akuyang ana munthu akuyang ana pa udzu pafupi ndi gombe la madzi 	M	1	7.441
221028-152630_nya_394_elicit_28	munthu wotsetsereka m chipale chofewa akusefukira atavala malaya oyera ndi akabudula wakuda 	M	1	8.417
221028-152630_nya_394_elicit_29	kamwana kakang ono kagwira ambulera yofiira mozondoka n kuimirira popanda nsapato pabwalo lamatope 	M	1	10.05
221028-152630_nya_394_elicit_30	bambo wina wovala malaya abuluu ali pamalo oimika magalimoto pafupi ndi galimoto yoyera komanso yachitsulo 	M	1	8.78
221028-152630_nya_394_elicit_31	galimoto yonyamula katundu yofiyira ya ford itayima pa mpanda wawaya ndi bambo wina wovala zipewa zoyera komanso nsapato zomangira akuyang ana mkati mwa flatbed ya galimotoyo 	M	1	17.31
221028-152630_nya_394_elicit_32	anthu atatu atakhala patebulo lozungulira akuyang ana munthu wina akuloza chinachake cholembedwa pakhoma 	M	1	8.417
221028-152630_nya_394_elicit_33	kamwana ka blond mu malaya oyera ndi mathalauza obiriwira atayima pa mpanda wamatabwa 	M	1	8.734
221028-152630_nya_394_elicit_34	munthu akuyenda mkati mwa nyumba yaikulu yabuluu ndi yachikasu yooneka ngati yopangidwa ndi nsalu 	M	1	9.369
221028-152630_nya_394_elicit_35	bambo wovala malaya abuluu atavala mahedifoni m khosi ali pafupi ndi munthu amene akugwira ntchito pa kompyuta 	M	1	10.844
221028-152630_nya_394_elicit_36	mwamuna wadazi atavala suti yakuda akudumphadumpha m mwamba pabwalo losambira atagwira chogwiririra chotsetsereka m madzi 	M	1	11.275
221028-152630_nya_394_elicit_37	mwamuna yemwe ali ndi gitala atanyamula cholankhulira m dzanja limodzi ndikutambasula mkono wake wina 	M	1	9.71
221028-152630_nya_394_elicit_38	mnyamata wovala malaya achikasu akuyang ana pamadzi ndi anthu ena angapo 	M	1	6.125
221028-152630_nya_394_elicit_39	mwamuna wosavala malaya ndi kukwera miyala 	M	1	4.741
221028-152630_nya_394_elicit_40	wina ataima padenga atavala kabudula komanso chipewa atayala zidutswa za nsalu zong ambika 	M	1	9.483
221028-152630_nya_394_elicit_41	mnyamata wotsegula pakamwa atavala jekete yodzitetezera yachikasu komanso magalasi amadzi ndi mwamuna pafupi naye 	M	1	11.253
221028-152630_nya_394_elicit_42	mnyamata wokwera njinga akudumphira mmwamba pamene wina akujambula chithunzi chake 	M	1	8.122
221028-152630_nya_394_elicit_43	mbalame imatambasula mapiko ake ndipo imayima pamiyala 	M	1	5.308
221028-152630_nya_394_elicit_44	azimayi awiri a ku asia akugwira ntchito yopeta pafelemu pamanja 	M	1	7.214
221028-152630_nya_394_elicit_45	mnyamata watsitsi lakuda akukankhira mwendo wake mmwamba atazunguliridwa ndi gulu la anthu 	M	1	7.464
221028-152630_nya_394_elicit_46	egret atambasula khosi lake kuti adye zinthu za m madzi opanda phokoso 	M	1	7.554
221028-152630_nya_394_elicit_47	bambo akuyenda kuchoka panyumba yokhala ndi khomo lalikulu ngati ngalande atanyamula chakumwa ndipo bambo amalowa pakhomo 	M	1	11.275
221028-152630_nya_394_elicit_48	mnyamata wanyamula chinthu chooneka ngati nyundo m mwamba ndi dzanja limodzi ndi chinthu chooneka chofanana nacho m mwamba kwinacho kwinaku akulankhula moseketsa 	M	1	16.062
221028-152630_nya_394_elicit_49	ana awiri ovala ma jekete akuyenda mumsewu wafumbi atanyamula maluwa 	M	1	6.057
221030-015318_nya_394_elicit_0	anthu awiri oyenda pansi akudutsa mu lesitilanti akuyang ana galu yemwe akuwayang ana 	M	1	9.279
221030-015318_nya_394_elicit_1	mwana wovala malaya abuluu ndi nsapato za buluu amayesa chinyengo pa skateboard pamwamba pa milomo ya mbale 	M	1	9.619
221030-015318_nya_394_elicit_2	mayi wovala buluu akuthamanga pafupi ndi galu wakuda ndi woyera pamene akudumpha chopinga 	M	1	7.577
221030-015318_nya_394_elicit_3	mwana akumwetulira atagwira ndodo ndikukankha batani pa control panel 	M	1	7.033
221030-015318_nya_394_elicit_4	ophunzira ambiri akhala mu holo yophunzirira kumvetsera ndi kulemba manotsi 	M	1	6.488
221030-015318_nya_394_elicit_5	oyimba atatu akujambula chithunzi mu studio yosamveka mawu 	M	1	5.376
221030-015318_nya_394_elicit_6	njonda yovala suti ndi nsapato kuvina ndi mkazi atavala mpango wautali 	M	1	8.122
221030-015318_nya_394_elicit_7	banja lachinyamata lovala zovala zofiira zofanana ndikuchita kuvina kwachikondi 	M	1	7.532
221030-015318_nya_394_elicit_8	mwamuna ndi mkazi akukumbatirana moyang anizana wina ndi mnzake onse avala zofiira mkazi wavala chovala chofiyira ndipo mwamuna wavala malaya ofiira ndi buluku lakuda 	M	1	13.544
221030-015318_nya_394_elicit_9	mwamuna wovala suti yamadzi ndi chisoti akuyenda kutsogolo kwa nyumba yofiira kwambiri 	M	1	8.122
221030-015318_nya_394_elicit_10	galu woyera agwira mpira wobiriwira ataima m madzi osaya 	M	1	5.762
221030-015318_nya_394_elicit_11	galu wabulauni ndi woyera akudumpha pamtengo wofiira wachikasu ndi woyera 	M	1	6.125
221030-015318_nya_394_elicit_12	bambo wina wovala mathalauza abuluu komanso wopanda malaya akupanga chinyengo cha skateboard pomwe munthu wina akujambula 	M	1	10.141
221030-015318_nya_394_elicit_13	mwamuna wovala malaya akuda ndi mwamuna wovala malaya abuluu aimilira pabwalo la baseball ali ndi ana ndi mpanda kumbuyo kwawo 	M	1	10.617
221030-015318_nya_394_elicit_14	mtsikana wina yemwe akuseka atavala malaya obiriwira ndi apinki wakhala pabedi lake atavala zoseweretsa komanso bulangete labuluu momuzungulira 	M	1	13.521
221030-015318_nya_394_elicit_15	ana awiri ovala zovala zosambira akukumbatirana 	M	1	4.333
221030-015318_nya_394_elicit_16	munthu akukwera njinga yadothi nambala one fifty seven panjira yamchenga 	M	1	7.849
221030-015318_nya_394_elicit_17	amuna ovala malaya ofiira ndi mathalauza akuda akulankhula ndi mtsikana yemwe ali ndi foda yabuluu 	M	1	9.165
221030-015318_nya_394_elicit_18	bambo atakhala pampendekero atavala vest yabuluu ndi chipewa chofiyira moyang ana kutali ndi kamera 	M	1	8.802
221030-015318_nya_394_elicit_19	ana two akugona pamene akuluakulu amavina usiku wonse 	M	1	5.83
221030-015318_nya_394_elicit_20	bambo wovala malaya achikasu akutsogoza ng ombe yomwe ikukokera ngolo m nkhalango 	M	1	8.349
221030-015318_nya_394_elicit_21	mnyamata wonenepa woyera atavala pamwamba pa thanki akugwedeza chikwama chakuda ndi choyera paphwando la carnival anthu akuyang ana ndikudutsa cham mbuyo 	M	1	15.45
221030-015318_nya_394_elicit_22	mtolankhani wa bbc wakhala panja ndikuwerenga zolemba zake pomwe anthu atatu ovala zowoneka bwino akuwonera 	M	1	10.254
221030-015318_nya_394_elicit_23	anthu six akudumpha m mphepete mwa nyanja pamene mmodzi wa iwo atagwira chingwe cha galu 	M	1	7.827
221030-015318_nya_394_elicit_24	chithunzi chausiku cha skateboarder panjira ndi owonera 	M	1	6.057
221030-015318_nya_394_elicit_25	mnyamata wovala malaya abuluu akuthamanga panjinga yamapiri panjanji ndipo amakoka mpweya 	M	1	9.143
221030-015318_nya_394_elicit_26	bambo wina watsitsi labulauni lomwe likulendewera kumaso akuyima pamoto wophikira nyama 	M	1	9.347
221030-015318_nya_394_elicit_27	wokwera pahatchi yabulauni akudumpha m mwamba pamwamba pa zitsulo zolumpha 	M	1	8.144
221030-015318_nya_394_elicit_28	munthu waimirira pa chipale chofewa chokhala ndi mitengo ndi mapiri momuzungulira 	M	1	8.167
221030-015318_nya_394_elicit_29	chithunzi cha munthu akuchita yoga akuyang ana kulowa kwa dzuwa pamadzi 	M	1	7.214
221030-015318_nya_394_elicit_30	kamwana kamnyamata kamakhala m madzi n kukweza manja ake m mwamba n kumawaza madontho amadzi 	M	1	11.298
221030-015318_nya_394_elicit_31	munthu akumenya volebo yachikasu paukonde kwa mdani wake padziwe 	M	1	6.783
221030-015318_nya_394_elicit_32	mtsikana wavala chipewa wakhala panja patebulo ndi njinga atatsamira patebulo 	M	1	6.352
221030-015318_nya_394_elicit_33	mwamuna wovala chisoti chachilendo chophimba kumaso ndi mutu wakhala pa kabokosi ka accordion mumsewu womwe ukuwoneka kuti uli wotsekeka mwina paphwando la block pomwe owonera amayenda kumbuyo ndipo omvera atakhala kutsogolo pamipando ya kapinga 	M	1	25.931
221030-015318_nya_394_elicit_34	pano pali mnyamata atakhala m nyumba ya ngolo ndipo akumwetulira kamera 	M	1	6.329
221030-015318_nya_394_elicit_35	mnyamata watsitsi lalitali wandevu amatha kutsetsereka pa skateboarder 	M	1	6.08
221030-015318_nya_394_elicit_36	anyamata awiri akuyesera kukwera miyala ikuluikulu 	M	1	4.9
221030-015318_nya_394_elicit_37	galu wabulauni pafupi ndi dziwe losambira ali ndi mpira mkamwa mwake 	M	1	5.921
221030-015318_nya_394_elicit_38	mtsikana akuluka pamene mwana wamng ono ndi wamkulu akuyang ana 	M	1	5.24
221030-015318_nya_394_elicit_39	chiwonetsero chokhala ndi holo yakale kumbuyo kumbuyo kuli gulu la oimba kutsogolo likuimba nyimbo ndi anthu ovala zipewa zolimba kutsogolo 	M	1	13.453
221030-015318_nya_394_elicit_40	mwamuna ndi mkazi atavala zophimba nkhope akukumbatirana paphwando lakunja 	M	1	7.94
221030-015318_nya_394_elicit_41	galu akuyesa kukhota pafupi ndi benchi yapafupi ndi chitsulo 	M	1	6.579
221030-015318_nya_394_elicit_42	kamnyamata kakang ono kovala chipewa waima mumchenga wonyowa pamphepete mwa nyanja 	M	1	7.101
221030-015318_nya_394_elicit_43	galu wabulauni akuyang ana chapatali ataima pa udzu wouma 	M	1	7.282
221030-015318_nya_394_elicit_44	chiboliboli cha mmwenye chili m mphepete mwa msewu kutsogolo kwa masitolo ena 	M	1	7.191
221030-015318_nya_394_elicit_45	galu wabulauni akusambira m nyanja ali ndi ndodo m kamwa 	M	1	5.558
221030-015318_nya_394_elicit_46	bambo wa imvi atavala malaya alalanje ndi malaya abuluu akuyang anira dimba 	M	1	6.329
221030-015318_nya_394_elicit_47	bambo wina wovala malaya amizeremizere waima kutsogolo kwa sikirini yooneka bwino akutsamira pa desiki n kugwira kiyibodi pa laputopu 	M	1	12.092
221030-015318_nya_394_elicit_48	wosambira amatha kugwira mafunde abwino m nyanja ndikuyesera kudzikweza mmwamba 	M	1	8.802
221030-015318_nya_394_elicit_49	mwamuna akujambulidwa pabwalo ndi anthu ovala zokongola 	M	1	6.783
221030-140213_nya_394_elicit_0	ana anayi aang ono amakhala pansi kunja ena pa bulangeti ena mu dothi awiri ali ndi maso otsekedwa ndipo mmodzi amangowoneka pang ono kumanzere kwa chithunzicho 	M	1	15.54
221030-140213_nya_394_elicit_1	amuna awiri akhala pamwala ndipo wina wabuluu ndi thalauza akudya 	M	1	7.691
221030-140213_nya_394_elicit_2	anthu atatu akujambula chithunzi patebulo losokonekera pomwe mtsikanayo ali pakati atavala malaya achikasu ndi chojambula cha mzimayi 	M	1	13.975
221030-140213_nya_394_elicit_3	mayi wina yemwe nkhope yake inali yophimbidwa pang ono ndi utoto wasiliva wa kumaso wakhala pa pulasitiki akuyang ana pagalasi 	M	1	13.045
221030-140213_nya_394_elicit_4	munthu wovala jekete yobiriwira yobiriwira ndi chisoti choyera chikwama chofiira ndi buluu ndi magalasi akuthamanga pansi pamapiri a chipale chofewa 	M	1	12.387
221030-140213_nya_394_elicit_5	pali mwamuna wovala zakuda ndi mkazi wovala zovala zokongola zamaluwa atagwirana manja ndikuwonetsa chisangalalo paphwando 	M	1	10.731
221030-140213_nya_394_elicit_6	anthu awiri a magulu osiyana amaima mbali imodzi kutsogolo kwa mpira 	M	1	7.986
221030-140213_nya_394_elicit_7	magulu awiri wina wovala zakuda ndi zoyera wina wovala zofiira ndi zoyera ndipo wina wovala zachikasu ndi zakuda akusewera mpira mpira m bwalo lamasewera 	M	1	13.34
221030-140213_nya_394_elicit_8	osewera mpira atatu akuyenda kapena kuyimirira pabwalo masana 	M	1	5.354
221030-140213_nya_394_elicit_9	kagulu kakang ono ka osewera mpira ali pabwalo la mpira atayimirira pomwe wosewera akumuyang ana ngati wavulala 	M	1	13.794
221030-140213_nya_394_elicit_10	amuna awiri akuwonekera pamasewera a mpira pamene mwamuna mmodzi wanyamula mbendera yachikasu 	M	1	8.031
221030-140213_nya_394_elicit_11	mawonetsero okwana theka ndi awiri akukwera ndikucheza pagalimoto pomwe mapiri ndi mitengo ya paini imayang anira kumbuyo 	M	1	14.088
221030-140213_nya_394_elicit_12	atsikana awiri ovala zovala zachisanu akugwedeza munthu wa chipale chofewa ndi mpango 	M	1	7.963
